code,value,wds,year,unixtime
zb.A0G0604_sj.2012,22906.5559,A0G0604,2012,1578884110
zb.A0G0604_sj.2011,22178.7713,A0G0604,2011,1578884110
zb.A0G0604_sj.2010,19088.9458,A0G0604,2010,1578884110
zb.A0G0604_sj.2009,23873.2283,A0G0604,2009,1578884110
zb.A0G0605_sj.2018,0.0,A0G0605,2018,1578884110
zb.A0G0605_sj.2017,0.0,A0G0605,2017,1578884110
zb.A0G0605_sj.2016,0.0,A0G0605,2016,1578884110
zb.A0G0605_sj.2015,0.0,A0G0605,2015,1578884110
zb.A0G0605_sj.2014,50296.1954,A0G0605,2014,1578884110
zb.A0G0605_sj.2013,49490.6775,A0G0605,2013,1578884110
zb.A0G0605_sj.2012,43971.453,A0G0605,2012,1578884110
zb.A0G0605_sj.2011,41549.3636,A0G0605,2011,1578884110
zb.A0G0605_sj.2010,35640.7682,A0G0605,2010,1578884110
zb.A0G0605_sj.2009,31902.9961,A0G0605,2009,1578884110
zb.A0G0606_sj.2018,3956870.7266,A0G0606,2018,1578884110
zb.A0G0606_sj.2017,3686857.6124,A0G0606,2017,1578884110
zb.A0G0606_sj.2016,3341259.3467,A0G0606,2016,1578884110
zb.A0G0606_sj.2015,3150019.0,A0G0606,2015,1578884110
zb.A0G0606_sj.2014,3113334.0,A0G0606,2014,1578884110
zb.A0G0606_sj.2013,3076648.0,A0G0606,2013,1578884110
zb.A0G0606_sj.2012,3188475.0,A0G0606,2012,1578884110
zb.A0G0606_sj.2011,2820100.0,A0G0606,2011,1578884110
zb.A0G0606_sj.2010,2448052.0,A0G0606,2010,1578884110
zb.A0G0606_sj.2009,2127834.0,A0G0606,2009,1578884110
zb.A0G0607_sj.2018,702684.2585,A0G0607,2018,1578884110
zb.A0G0607_sj.2017,667845.9643,A0G0607,2017,1578884110
zb.A0G0607_sj.2016,638237.775,A0G0607,2016,1578884110
zb.A0G0607_sj.2015,613567.0,A0G0607,2015,1578884110
zb.A0G0607_sj.2014,598282.539,A0G0607,2014,1578884110
zb.A0G0607_sj.2013,559785.0,A0G0607,2013,1578884110
zb.A0G0607_sj.2012,458705.0,A0G0607,2012,1578884110
zb.A0G0607_sj.2011,425968.0,A0G0607,2011,1578884110
zb.A0G0607_sj.2010,378949.0,A0G0607,2010,1578884110
zb.A0G0607_sj.2009,318996.0,A0G0607,2009,1578884110
zb.A0G0608_sj.2018,76969.0,A0G0608,2018,1578884110
zb.A0G0608_sj.2017,76030.4039,A0G0608,2017,1578884110
zb.A0G0608_sj.2016,79769.0,A0G0608,2016,1578884110
zb.A0G0608_sj.2015,74685.0,A0G0608,2015,1578884110
zb.A0G0608_sj.2014,74733.0,A0G0608,2014,1578884110
zb.A0G0608_sj.2013,71156.0,A0G0608,2013,1578884110
zb.A0G0608_sj.2012,65815.0,A0G0608,2012,1578884110
zb.A0G0608_sj.2011,63542.0,A0G0608,2011,1578884110
zb.A0G0608_sj.2010,58054.0,A0G0608,2010,1578884110
zb.A0G0608_sj.2009,51733.0,A0G0608,2009,1578884110
zb.A0G0609_sj.2018,738.50984,A0G0609,2018,1578884110
zb.A0G0609_sj.2017,705.89208,A0G0609,2017,1578884110
zb.A0G0609_sj.2016,668.01047,A0G0609,2016,1578884110
zb.A0G0609_sj.2015,629.2942,A0G0609,2015,1578884110
zb.A0G0609_sj.2014,594.09882,A0G0609,2014,1578884110
zb.A0G0609_sj.2013,561.25263,A0G0609,2013,1578884110
zb.A0G0609_sj.2012,545.03422,A0G0609,2012,1578884110
zb.A0G0609_sj.2011,557.477,A0G0609,2011,1578884110
zb.A0G0609_sj.2010,563.03705,A0G0609,2010,1578884110
zb.A0G0609_sj.2009,445.5347,A0G0609,2009,1578884110
zb.A0G060A_sj.2018,89807.1377996059,A0G060A,2018,1578884110
zb.A0G060A_sj.2017,80576.0488025309,A0G060A,2017,1578884110
zb.A0G060A_sj.2016,73411.3095,A0G060A,2016,1578884110
zb.A0G060A_sj.2015,75870.0,A0G060A,2015,1578884110
zb.A0G060A_sj.2014,73751.8442782424,A0G060A,2014,1578884110
zb.A0G060A_sj.2013,65208.7774233466,A0G060A,2013,1578884110
zb.A0G060A_sj.2012,62273.6237172877,A0G060A,2012,1578884110
zb.A0G060A_sj.2011,57072.72,A0G060A,2011,1578884110
zb.A0G060A_sj.2010,49971.8547866359,A0G060A,2010,1578884110
zb.A0G060A_sj.2009,44598.4844513458,A0G060A,2009,1578884110
zb.A0G0701_sj.2018,204686.237043533,A0G0701,2018,1578884112
zb.A0G0701_sj.2017,197372.649346824,A0G0701,2017,1578884112
zb.A0G0701_sj.2016,186629.47582636,A0G0701,2016,1578884112
zb.A0G0701_sj.2015,178355.9014,A0G0701,2015,1578884112
zb.A0G0701_sj.2014,181667.692564846,A0G0701,2014,1578884112
zb.A0G0701_sj.2013,168013.800163865,A0G0701,2013,1578884112
zb.A0G0701_sj.2012,173804.460885647,A0G0701,2012,1578884112
zb.A0G0701_sj.2011,159323.6,A0G0701,2011,1578884112
zb.A0G0701_sj.2010,141837.42298932,A0G0701,2010,1578884112
zb.A0G0701_sj.2009,122133.31260377,A0G0701,2009,1578884112
zb.A0G0702_sj.2018,28820.98571,A0G0702,2018,1578884112
zb.A0G0702_sj.2017,26962.20392,A0G0702,2017,1578884112
zb.A0G0702_sj.2016,23792.26195,A0G0702,2016,1578884112
zb.A0G0702_sj.2015,23754.3078,A0G0702,2015,1578884112
zb.A0G0702_sj.2014,27530.19044,A0G0702,2014,1578884112
zb.A0G0702_sj.2013,29173.8905879,A0G0702,2013,1578884112
zb.A0G0702_sj.2012,29187.08595,A0G0702,2012,1578884112
zb.A0G0702_sj.2011,29465.7852,A0G0702,2011,1578884112
zb.A0G0702_sj.2010,27644.13317,A0G0702,2010,1578884112
zb.A0G0702_sj.2009,25239.16924,A0G0702,2009,1578884112
zb.A0G0703_sj.2018,0.0,A0G0703,2018,1578884112
zb.A0G0703_sj.2017,0.0,A0G0703,2017,1578884112
zb.A0G0703_sj.2016,0.0,A0G0703,2016,1578884112
zb.A0G0703_sj.2015,0.0,A0G0703,2015,1578884112
zb.A0G0703_sj.2014,25103.4189,A0G0703,2014,1578884112
zb.A0G0703_sj.2013,26845.01026,A0G0703,2013,1578884112
zb.A0G0703_sj.2012,27220.49537,A0G0703,2012,1578884112
zb.A0G0703_sj.2011,27631.66559,A0G0703,2011,1578884112
zb.A0G0703_sj.2010,25937.34974,A0G0703,2010,1578884112
zb.A0G0703_sj.2009,23649.8771,A0G0703,2009,1578884112
zb.A0G0704_sj.2018,0.0,A0G0704,2018,1578884112
zb.A0G0704_sj.2017,0.0,A0G0704,2017,1578884112
zb.A0G0704_sj.2016,0.0,A0G0704,2016,1578884112
zb.A0G0704_sj.2015,0.0,A0G0704,2015,1578884112
zb.A0G0704_sj.2014,135.00451,A0G0704,2014,1578884112
zb.A0G0704_sj.2013,154.93737,A0G0704,2013,1578884112
zb.A0G0704_sj.2012,136.1843,A0G0704,2012,1578884112
zb.A0G0704_sj.2011,138.7176,A0G0704,2011,1578884112
zb.A0G0704_sj.2010,116.06769,A0G0704,2010,1578884112
zb.A0G0704_sj.2009,126.58672,A0G0704,2009,1578884112
zb.A0G0705_sj.2018,0.0,A0G0705,2018,1578884112
zb.A0G0705_sj.2017,0.0,A0G0705,2017,1578884112
zb.A0G0705_sj.2016,0.0,A0G0705,2016,1578884112
zb.A0G0705_sj.2015,0.0,A0G0705,2015,1578884112
zb.A0G0705_sj.2014,2291.76702508631,A0G0705,2014,1578884112
zb.A0G0705_sj.2013,2173.9429579,A0G0705,2013,1578884112
zb.A0G0705_sj.2012,1830.40628,A0G0705,2012,1578884112
zb.A0G0705_sj.2011,1695.402,A0G0705,2011,1578884112
zb.A0G0705_sj.2010,1590.71574,A0G0705,2010,1578884112
zb.A0G0705_sj.2009,1462.70542,A0G0705,2009,1578884112
zb.A0G0706_sj.2018,71249.2119327,A0G0706,2018,1578884112
zb.A0G0706_sj.2017,66771.51593704,A0G0706,2017,1578884112
zb.A0G0706_sj.2016,61080.096779,A0G0706,2016,1578884112
zb.A0G0706_sj.2015,57955.7245,A0G0706,2015,1578884112
zb.A0G0706_sj.2014,56846.9,A0G0706,2014,1578884112
zb.A0G0706_sj.2013,55738.0775,A0G0706,2013,1578884112
zb.A0G0706_sj.2012,59534.8647,A0G0706,2012,1578884112
zb.A0G0706_sj.2011,51374.7406,A0G0706,2011,1578884112
zb.A0G0706_sj.2010,43389.6721,A0G0706,2010,1578884112
zb.A0G0706_sj.2009,37188.8205,A0G0706,2009,1578884112
zb.A0G0707_sj.2018,99052.81545159,A0G0707,2018,1578884112
zb.A0G0707_sj.2017,98611.24593574,A0G0707,2017,1578884112
zb.A0G0707_sj.2016,97338.80226036,A0G0707,2016,1578884112
zb.A0G0707_sj.2015,91772.4507,A0G0707,2015,1578884112
zb.A0G0707_sj.2014,92774.55557,A0G0707,2014,1578884112
zb.A0G0707_sj.2013,79435.6507,A0G0707,2013,1578884112
zb.A0G0707_sj.2012,81707.5789,A0G0707,2012,1578884112
zb.A0G0707_sj.2011,75423.8358,A0G0707,2011,1578884112
zb.A0G0707_sj.2010,68427.5264,A0G0707,2010,1578884112
zb.A0G0707_sj.2009,57556.6722,A0G0707,2009,1578884112
zb.A0G0708_sj.2018,51926.58023094,A0G0708,2018,1578884112
zb.A0G0708_sj.2017,55083.85749593,A0G0708,2017,1578884112
zb.A0G0708_sj.2016,58074.62,A0G0708,2016,1578884112
zb.A0G0708_sj.2015,54236.0935,A0G0708,2015,1578884112
zb.A0G0708_sj.2014,55935.0625,A0G0708,2014,1578884112
zb.A0G0708_sj.2013,48705.3681,A0G0708,2013,1578884112
zb.A0G0708_sj.2012,53412.1005,A0G0708,2012,1578884112
zb.A0G0708_sj.2011,49355.0,A0G0708,2011,1578884112
zb.A0G0708_sj.2010,45999.0,A0G0708,2010,1578884112
zb.A0G0708_sj.2009,39524.1248,A0G0708,2009,1578884112
zb.A0G0709_sj.2018,262.499107,A0G0709,2018,1578884112
zb.A0G0709_sj.2017,243.552295,A0G0709,2017,1578884112
zb.A0G0709_sj.2016,222.449337,A0G0709,2016,1578884112
zb.A0G0709_sj.2015,208.0683,A0G0709,2015,1578884112
zb.A0G0709_sj.2014,187.771491,A0G0709,2014,1578884112
zb.A0G0709_sj.2013,170.29181,A0G0709,2013,1578884112
zb.A0G0709_sj.2012,163.889362,A0G0709,2012,1578884112
zb.A0G0709_sj.2011,173.91,A0G0709,2011,1578884112
zb.A0G0709_sj.2010,178.89816,A0G0709,2010,1578884112
zb.A0G0709_sj.2009,126.230702,A0G0709,2009,1578884112
zb.A0G070A_sj.2018,5300.7248522427,A0G070A,2018,1578884112
zb.A0G070A_sj.2017,4784.13125904403,A0G070A,2017,1578884112
zb.A0G070A_sj.2016,4195.8655,A0G070A,2016,1578884112
zb.A0G070A_sj.2015,4665.3501,A0G070A,2015,1578884112
zb.A0G070A_sj.2014,4328.27506425959,A0G070A,2014,1578884112
zb.A0G070A_sj.2013,3495.88956596536,A0G070A,2013,1578884112
zb.A0G070A_sj.2012,3211.04197364666,A0G070A,2012,1578884112
zb.A0G070A_sj.2011,2885.4397,A0G070A,2011,1578884112
zb.A0G070A_sj.2010,2197.19315932041,A0G070A,2010,1578884112
zb.A0G070A_sj.2009,2022.41996177037,A0G070A,2009,1578884112
zb.A0G0801_sj.2018,190.755772074344,A0G0801,2018,1578884115
zb.A0G0801_sj.2017,177.4988782961,A0G0801,2017,1578884115
zb.A0G0801_sj.2016,164.5013965,A0G0801,2016,1578884115
zb.A0G0801_sj.2015,154.681967157437,A0G0801,2015,1578884115
zb.A0G0801_sj.2014,140.964868070149,A0G0801,2014,1578884115
zb.A0G0801_sj.2013,129.8717076154,A0G0801,2013,1578884115
zb.A0G0801_sj.2012,87.7570520711019,A0G0801,2012,1578884115
zb.A0G0801_sj.2011,87.8650864075849,A0G0801,2011,1578884115
zb.A0G0801_sj.2010,85.3163693001397,A0G0801,2010,1578884115
zb.A0G0801_sj.2009,83.4255758490532,A0G0801,2009,1578884115
zb.A0G0802_sj.2018,419.164614431812,A0G0802,2018,1578884115
zb.A0G0802_sj.2017,436.375547572995,A0G0802,2017,1578884115
zb.A0G0802_sj.2016,447.0170452,A0G0802,2016,1578884115
zb.A0G0802_sj.2015,471.848491423522,A0G0802,2015,1578884115
zb.A0G0802_sj.2014,487.800485984553,A0G0802,2014,1578884115
zb.A0G0802_sj.2013,503.123158500756,A0G0802,2013,1578884115
zb.A0G0802_sj.2012,518.247088350356,A0G0802,2012,1578884115
zb.A0G0802_sj.2011,516.162608622653,A0G0802,2011,1578884115
zb.A0G0802_sj.2010,522.774854430122,A0G0802,2010,1578884115
zb.A0G0802_sj.2009,516.813833045738,A0G0802,2009,1578884115
zb.A0G0803_sj.2018,67.8750700847445,A0G0803,2018,1578884115
zb.A0G0803_sj.2017,67.032430641863,A0G0803,2017,1578884115
zb.A0G0803_sj.2016,66.30141085,A0G0803,2016,1578884115
zb.A0G0803_sj.2015,66.3496905991426,A0G0803,2015,1578884115
zb.A0G0803_sj.2014,63.3354835365467,A0G0803,2014,1578884115
zb.A0G0803_sj.2013,60.7022800023524,A0G0803,2013,1578884115
zb.A0G0803_sj.2012,51.918735117416,A0G0803,2012,1578884115
zb.A0G0803_sj.2011,51.0015963629946,A0G0803,2011,1578884115
zb.A0G0803_sj.2010,49.2043938916474,A0G0803,2010,1578884115
zb.A0G0803_sj.2009,48.6183652077791,A0G0803,2009,1578884115
zb.A0G0804_sj.2018,28.4381548045501,A0G0804,2018,1578884115
zb.A0G0804_sj.2017,27.442828164306,A0G0804,2017,1578884115
zb.A0G0804_sj.2016,26.55705696,A0G0804,2016,1578884115
zb.A0G0804_sj.2015,26.996158392435,A0G0804,2015,1578884115
zb.A0G0804_sj.2014,28.2742478264312,A0G0804,2014,1578884115
zb.A0G0804_sj.2013,29.0344593159125,A0G0804,2013,1578884115
zb.A0G0804_sj.2012,30.0866340478409,A0G0804,2012,1578884115
zb.A0G0804_sj.2011,30.3504235217462,A0G0804,2011,1578884115
zb.A0G0804_sj.2010,32.2749642729546,A0G0804,2010,1578884115
zb.A0G0804_sj.2009,31.0926772429865,A0G0804,2009,1578884115
zb.A0G0805_sj.2018,1751.12900574818,A0G0805,2018,1578884115
zb.A0G0805_sj.2017,1724.7473819347,A0G0805,2017,1578884115
zb.A0G0805_sj.2016,1716.969953,A0G0805,2016,1578884115
zb.A0G0805_sj.2015,1669.6206382686,A0G0805,2015,1578884115
zb.A0G0805_sj.2014,1616.07604484521,A0G0805,2014,1578884115
zb.A0G0805_sj.2013,1598.10680989092,A0G0805,2013,1578884115
zb.A0G0805_sj.2012,1573.68758356642,A0G0805,2012,1578884115
zb.A0G0805_sj.2011,1547.57164648459,A0G0805,2011,1578884115
zb.A0G0805_sj.2010,1508.82523672208,A0G0805,2010,1578884115
zb.A0G0805_sj.2009,1464.20625705885,A0G0805,2009,1578884115
zb.A0G0901_sj.2018,397.238309016686,A0G0901,2018,1578884123
zb.A0G0901_sj.2017,410.777931848409,A0G0901,2017,1578884123
zb.A0G0901_sj.2016,425.437826,A0G0901,2016,1578884123
zb.A0G0901_sj.2015,427.109094535748,A0G0901,2015,1578884123
zb.A0G0901_sj.2014,435.93658803607,A0G0901,2014,1578884123
zb.A0G0901_sj.2013,409.899726410006,A0G0901,2013,1578884123
zb.A0G0901_sj.2012,423.892992284851,A0G0901,2012,1578884123
zb.A0G0901_sj.2011,430.958282323601,A0G0901,2011,1578884123
zb.A0G0901_sj.2010,437.525850803721,A0G0901,2010,1578884123
zb.A0G0901_sj.2009,432.296347423889,A0G0901,2009,1578884123
zb.A0G0902_sj.2018,715.816495220956,A0G0902,2018,1578884123
zb.A0G0902_sj.2017,730.950767452622,A0G0902,2017,1578884123
zb.A0G0902_sj.2016,714.08307,A0G0902,2016,1578884123
zb.A0G0902_sj.2015,707.39240800355,A0G0902,2015,1578884123
zb.A0G0902_sj.2014,721.944656427141,A0G0902,2014,1578884123
zb.A0G0902_sj.2013,735.419991971817,A0G0902,2013,1578884123
zb.A0G0902_sj.2012,747.548210830624,A0G0902,2012,1578884123
zb.A0G0902_sj.2011,749.264319791834,A0G0902,2011,1578884123
zb.A0G0902_sj.2010,758.889632650281,A0G0902,2010,1578884123
zb.A0G0902_sj.2009,757.141938990185,A0G0902,2009,1578884123
zb.A0G0903_sj.2018,180.064543058555,A0G0903,2018,1578884123
zb.A0G0903_sj.2017,181.106847501969,A0G0903,2017,1578884123
zb.A0G0903_sj.2016,182.8056144,A0G0903,2016,1578884123
zb.A0G0903_sj.2015,183.98531723142,A0G0903,2015,1578884123
zb.A0G0903_sj.2014,182.591716789782,A0G0903,2014,1578884123
zb.A0G0903_sj.2013,181.164948021353,A0G0903,2013,1578884123
zb.A0G0903_sj.2012,186.71893209136,A0G0903,2012,1578884123
zb.A0G0903_sj.2011,182.173471153505,A0G0903,2011,1578884123
zb.A0G0903_sj.2010,177.241627628825,A0G0903,2010,1578884123
zb.A0G0903_sj.2009,174.77312844893,A0G0903,2009,1578884123
zb.A0G0904_sj.2018,1409.63475776496,A0G0904,2018,1578884123
zb.A0G0904_sj.2017,1476.55673923401,A0G0904,2017,1578884123
zb.A0G0904_sj.2016,1525.118162,A0G0904,2016,1578884123
zb.A0G0904_sj.2015,1495.72012021507,A0G0904,2015,1578884123
zb.A0G0904_sj.2014,1550.68131738506,A0G0904,2014,1578884123
zb.A0G0904_sj.2013,1419.03857195173,A0G0904,2013,1578884123
zb.A0G0904_sj.2012,1781.26636727308,A0G0904,2012,1578884123
zb.A0G0904_sj.2011,1770.64558370582,A0G0904,2011,1578884123
zb.A0G0904_sj.2010,1805.71861648929,A0G0904,2010,1578884123
zb.A0G0904_sj.2009,1804.30701952376,A0G0904,2009,1578884123
zb.A0G0905_sj.2018,3554.44291710453,A0G0905,2018,1578884123
zb.A0G0905_sj.2017,3450.27663435465,A0G0905,2017,1578884123
zb.A0G0905_sj.2016,3330.027702,A0G0905,2016,1578884123
zb.A0G0905_sj.2015,3306.37561890766,A0G0905,2015,1578884123
zb.A0G0905_sj.2014,3160.61040148169,A0G0905,2014,1578884123
zb.A0G0905_sj.2013,3034.13829882632,A0G0905,2013,1578884123
zb.A0G0905_sj.2012,3006.95545318237,A0G0905,2012,1578884123
zb.A0G0905_sj.2011,3119.59058400616,A0G0905,2011,1578884123
zb.A0G0905_sj.2010,3177.37811392696,A0G0905,2010,1578884123
zb.A0G0905_sj.2009,2833.24064320916,A0G0905,2009,1578884123
zb.A0G0906_sj.2018,590.234248871247,A0G0906,2018,1578884123
zb.A0G0906_sj.2017,593.74110919345,A0G0906,2017,1578884123
zb.A0G0906_sj.2016,571.5557356,A0G0906,2016,1578884123
zb.A0G0906_sj.2015,614.913681296955,A0G0906,2015,1578884123
zb.A0G0906_sj.2014,586.870078520393,A0G0906,2014,1578884123
zb.A0G0906_sj.2013,536.107208891441,A0G0906,2013,1578884123
zb.A0G0906_sj.2012,515.634353996209,A0G0906,2012,1578884123
zb.A0G0906_sj.2011,505.572487170753,A0G0906,2011,1578884123
zb.A0G0906_sj.2010,439.686133064649,A0G0906,2010,1578884123
zb.A0G0906_sj.2009,453.472799950569,A0G0906,2009,1578884123
zb.A0G0F01_sj.2018,0.0,A0G0F01,2018,1578884125
zb.A0G0F01_sj.2017,0.0,A0G0F01,2017,1578884125
zb.A0G0F01_sj.2016,0.0,A0G0F01,2016,1578884125
zb.A0G0F01_sj.2015,0.0,A0G0F01,2015,1578884125
zb.A0G0F01_sj.2014,2546.0,A0G0F01,2014,1578884125
zb.A0G0F01_sj.2013,2679.9739,A0G0F01,2013,1578884125
zb.A0G0F01_sj.2012,2924.9207,A0G0F01,2012,1578884125
zb.A0G0F01_sj.2011,3005.9581,A0G0F01,2011,1578884125
zb.A0G0F01_sj.2010,2804.8844,A0G0F01,2010,1578884125
zb.A0G0F01_sj.2009,2614.6072,A0G0F01,2009,1578884125
zb.A0G0F02_sj.2018,0.0,A0G0F02,2018,1578884125
zb.A0G0F02_sj.2017,0.0,A0G0F02,2017,1578884125
zb.A0G0F02_sj.2016,0.0,A0G0F02,2016,1578884125
zb.A0G0F02_sj.2015,0.0,A0G0F02,2015,1578884125
zb.A0G0F02_sj.2014,2026.0,A0G0F02,2014,1578884125
zb.A0G0F02_sj.2013,1808.225,A0G0F02,2013,1578884125
zb.A0G0F02_sj.2012,1618.8027,A0G0F02,2012,1578884125
zb.A0G0F02_sj.2011,1500.4527,A0G0F02,2011,1578884125
zb.A0G0F02_sj.2010,1433.3058,A0G0F02,2010,1578884125
zb.A0G0F02_sj.2009,1509.2589,A0G0F02,2009,1578884125
zb.A0G0F03_sj.2018,0.0,A0G0F03,2018,1578884125
zb.A0G0F03_sj.2017,0.0,A0G0F03,2017,1578884125
zb.A0G0F03_sj.2016,0.0,A0G0F03,2016,1578884125
zb.A0G0F03_sj.2015,0.0,A0G0F03,2015,1578884125
zb.A0G0F03_sj.2014,0.0,A0G0F03,2014,1578884125
zb.A0G0F03_sj.2013,393.0,A0G0F03,2013,1578884125
zb.A0G0F03_sj.2012,441.1394,A0G0F03,2012,1578884125
zb.A0G0F03_sj.2011,462.0019,A0G0F03,2011,1578884125
zb.A0G0F03_sj.2010,484.5062,A0G0F03,2010,1578884125
zb.A0G0F03_sj.2009,477.3278,A0G0F03,2009,1578884125
zb.A0G0F04_sj.2018,0.0,A0G0F04,2018,1578884125
zb.A0G0F04_sj.2017,0.0,A0G0F04,2017,1578884125
zb.A0G0F04_sj.2016,0.0,A0G0F04,2016,1578884125
zb.A0G0F04_sj.2015,0.0,A0G0F04,2015,1578884125
zb.A0G0F04_sj.2014,2449.0,A0G0F04,2014,1578884125
zb.A0G0F04_sj.2013,2247.0,A0G0F04,2013,1578884125
zb.A0G0F04_sj.2012,0.0,A0G0F04,2012,1578884125
zb.A0G0F04_sj.2011,0.0,A0G0F04,2011,1578884125
zb.A0G0F04_sj.2010,0.0,A0G0F04,2010,1578884125
zb.A0G0F04_sj.2009,0.0,A0G0F04,2009,1578884125
zb.A0G0F05_sj.2018,0.0,A0G0F05,2018,1578884125
zb.A0G0F05_sj.2017,0.0,A0G0F05,2017,1578884125
zb.A0G0F05_sj.2016,0.0,A0G0F05,2016,1578884125
zb.A0G0F05_sj.2015,0.0,A0G0F05,2015,1578884125
zb.A0G0F05_sj.2014,707.0,A0G0F05,2014,1578884125
zb.A0G0F05_sj.2013,901.4252,A0G0F05,2013,1578884125
zb.A0G0F05_sj.2012,920.2961,A0G0F05,2012,1578884125
zb.A0G0F05_sj.2011,850.41,A0G0F05,2011,1578884125
zb.A0G0F05_sj.2010,1179.3843,A0G0F05,2010,1578884125
zb.A0G0F05_sj.2009,1232.3737,A0G0F05,2009,1578884125
zb.A0G0F06_sj.2018,0.0,A0G0F06,2018,1578884125
zb.A0G0F06_sj.2017,0.0,A0G0F06,2017,1578884125
zb.A0G0F06_sj.2016,0.0,A0G0F06,2016,1578884125
zb.A0G0F06_sj.2015,0.0,A0G0F06,2015,1578884125
zb.A0G0F06_sj.2014,0.0,A0G0F06,2014,1578884125
zb.A0G0F06_sj.2013,0.0,A0G0F06,2013,1578884125
zb.A0G0F06_sj.2012,466.4026,A0G0F06,2012,1578884125
zb.A0G0F06_sj.2011,475.6299,A0G0F06,2011,1578884125
zb.A0G0F06_sj.2010,464.5507,A0G0F06,2010,1578884125
zb.A0G0F06_sj.2009,482.1703,A0G0F06,2009,1578884125
zb.A0G0F07_sj.2018,0.0,A0G0F07,2018,1578884125
zb.A0G0F07_sj.2017,0.0,A0G0F07,2017,1578884125
zb.A0G0F07_sj.2016,0.0,A0G0F07,2016,1578884125
zb.A0G0F07_sj.2015,0.0,A0G0F07,2015,1578884125
zb.A0G0F07_sj.2014,885.0,A0G0F07,2014,1578884125
zb.A0G0F07_sj.2013,863.7864,A0G0F07,2013,1578884125
zb.A0G0F07_sj.2012,795.683,A0G0F07,2012,1578884125
zb.A0G0F07_sj.2011,114.4814,A0G0F07,2011,1578884125
zb.A0G0F07_sj.2010,229.0,A0G0F07,2010,1578884125
zb.A0G0F07_sj.2009,374.7226,A0G0F07,2009,1578884125
zb.A0G0F08_sj.2018,0.0,A0G0F08,2018,1578884125
zb.A0G0F08_sj.2017,0.0,A0G0F08,2017,1578884125
zb.A0G0F08_sj.2016,0.0,A0G0F08,2016,1578884125
zb.A0G0F08_sj.2015,0.0,A0G0F08,2015,1578884125
zb.A0G0F08_sj.2014,3469.0,A0G0F08,2014,1578884125
zb.A0G0F08_sj.2013,3323.66,A0G0F08,2013,1578884125
zb.A0G0F08_sj.2012,2811.2949,A0G0F08,2012,1578884125
zb.A0G0F08_sj.2011,2748.7523,A0G0F08,2011,1578884125
zb.A0G0F08_sj.2010,2773.8141,A0G0F08,2010,1578884125
zb.A0G0F08_sj.2009,2785.2689,A0G0F08,2009,1578884125
zb.A0G0F09_sj.2018,0.0,A0G0F09,2018,1578884125
zb.A0G0F09_sj.2017,0.0,A0G0F09,2017,1578884125
zb.A0G0F09_sj.2016,0.0,A0G0F09,2016,1578884125
zb.A0G0F09_sj.2015,0.0,A0G0F09,2015,1578884125
zb.A0G0F09_sj.2014,3474.0,A0G0F09,2014,1578884125
zb.A0G0F09_sj.2013,3069.8149,A0G0F09,2013,1578884125
zb.A0G0F09_sj.2012,2563.402,A0G0F09,2012,1578884125
zb.A0G0F09_sj.2011,1908.7445,A0G0F09,2011,1578884125
zb.A0G0F09_sj.2010,1408.2925,A0G0F09,2010,1578884125
zb.A0G0F09_sj.2009,966.3495,A0G0F09,2009,1578884125
zb.A0G0F0A_sj.2018,0.0,A0G0F0A,2018,1578884125
zb.A0G0F0A_sj.2017,0.0,A0G0F0A,2017,1578884125
zb.A0G0F0A_sj.2016,0.0,A0G0F0A,2016,1578884125
zb.A0G0F0A_sj.2015,0.0,A0G0F0A,2015,1578884125
zb.A0G0F0A_sj.2014,5082.0,A0G0F0A,2014,1578884125
zb.A0G0F0A_sj.2013,4623.2486,A0G0F0A,2013,1578884125
zb.A0G0F0A_sj.2012,4453.7764,A0G0F0A,2012,1578884125
zb.A0G0F0A_sj.2011,4682.0131,A0G0F0A,2011,1578884125
zb.A0G0F0A_sj.2010,4402.8783,A0G0F0A,2010,1578884125
zb.A0G0F0A_sj.2009,4089.5441,A0G0F0A,2009,1578884125
zb.A0G0F0B_sj.2018,0.0,A0G0F0B,2018,1578884125
zb.A0G0F0B_sj.2017,0.0,A0G0F0B,2017,1578884125
zb.A0G0F0B_sj.2016,0.0,A0G0F0B,2016,1578884125
zb.A0G0F0B_sj.2015,0.0,A0G0F0B,2015,1578884125
zb.A0G0F0B_sj.2014,2674.0,A0G0F0B,2014,1578884125
zb.A0G0F0B_sj.2013,2409.1915,A0G0F0B,2013,1578884125
zb.A0G0F0B_sj.2012,2187.6957,A0G0F0B,2012,1578884125
zb.A0G0F0B_sj.2011,2251.3398,A0G0F0B,2011,1578884125
zb.A0G0F0B_sj.2010,2101.3444,A0G0F0B,2010,1578884125
zb.A0G0F0B_sj.2009,1769.8313,A0G0F0B,2009,1578884125
zb.A0G0F0C_sj.2018,0.0,A0G0F0C,2018,1578884125
zb.A0G0F0C_sj.2017,0.0,A0G0F0C,2017,1578884125
zb.A0G0F0C_sj.2016,0.0,A0G0F0C,2016,1578884125
zb.A0G0F0C_sj.2015,0.0,A0G0F0C,2015,1578884125
zb.A0G0F0C_sj.2014,2068.0,A0G0F0C,2014,1578884125
zb.A0G0F0C_sj.2013,1870.6268,A0G0F0C,2013,1578884125
zb.A0G0F0C_sj.2012,1584.1812,A0G0F0C,2012,1578884125
zb.A0G0F0C_sj.2011,1593.2589,A0G0F0C,2011,1578884125
